Name,NbsId,MetricDate,Mentions
Teyana Taylor,5269,9/7/2018 0:00,320
Teyana Taylor,5269,9/8/2018 0:00,1071
Teyana Taylor,5269,9/9/2018 0:00,481
Teyana Taylor,5269,9/10/2018 0:00,445
Teyana Taylor,5269,9/11/2018 0:00,129
Teyana Taylor,5269,9/12/2018 0:00,614
Teyana Taylor,5269,9/13/2018 0:00,1000
Teyana Taylor,5269,9/14/2018 0:00,314
Teyana Taylor,5269,9/15/2018 0:00,200
Teyana Taylor,5269,9/16/2018 0:00,218
Teyana Taylor,5269,9/17/2018 0:00,408
Teyana Taylor,5269,9/18/2018 0:00,408
Teyana Taylor,5269,9/19/2018 0:00,173
Teyana Taylor,5269,9/20/2018 0:00,177
Teyana Taylor,5269,9/21/2018 0:00,94
Teyana Taylor,5269,9/22/2018 0:00,170
Teyana Taylor,5269,9/23/2018 0:00,100
Teyana Taylor,5269,9/24/2018 0:00,340
Teyana Taylor,5269,9/25/2018 0:00,490
Teyana Taylor,5269,9/26/2018 0:00,271
Teyana Taylor,5269,9/27/2018 0:00,1075
Teyana Taylor,5269,9/28/2018 0:00,200
Teyana Taylor,5269,9/30/2018 0:00,2050
Teyana Taylor,5269,10/1/2018 0:00,300
Teyana Taylor,5269,10/2/2018 0:00,133
Teyana Taylor,5269,10/3/2018 0:00,267
Teyana Taylor,5269,10/4/2018 0:00,114
Teyana Taylor,5269,10/5/2018 0:00,444
Teyana Taylor,5269,10/6/2018 0:00,278
Teyana Taylor,5269,10/7/2018 0:00,122
Teyana Taylor,5269,10/8/2018 0:00,153
Teyana Taylor,5269,10/10/2018 0:00,87
Teyana Taylor,5269,10/11/2018 0:00,7
Teyana Taylor,5269,10/13/2018 0:00,300
Teyana Taylor,5269,10/14/2018 0:00,931
Teyana Taylor,5269,10/15/2018 0:00,367
Teyana Taylor,5269,10/16/2018 0:00,523
Teyana Taylor,5269,10/17/2018 0:00,467
Teyana Taylor,5269,10/18/2018 0:00,564
Teyana Taylor,5269,10/19/2018 0:00,572
Teyana Taylor,5269,10/20/2018 0:00,537
Teyana Taylor,5269,10/21/2018 0:00,150
Teyana Taylor,5269,10/22/2018 0:00,300
Teyana Taylor,5269,10/23/2018 0:00,157
Teyana Taylor,5269,10/24/2018 0:00,29
Teyana Taylor,5269,10/26/2018 0:00,111
Teyana Taylor,5269,10/27/2018 0:00,57
Teyana Taylor,5269,10/28/2018 0:00,2695
Teyana Taylor,5269,10/29/2018 0:00,641
Teyana Taylor,5269,10/30/2018 0:00,200
Teyana Taylor,5269,10/31/2018 0:00,211
Teyana Taylor,5269,11/1/2018 0:00,378
Teyana Taylor,5269,11/2/2018 0:00,656
Teyana Taylor,5269,11/3/2018 0:00,563
Teyana Taylor,5269,11/4/2018 0:00,714
Teyana Taylor,5269,11/5/2018 0:00,269
Teyana Taylor,5269,11/6/2018 0:00,200
Teyana Taylor,5269,11/7/2018 0:00,173
Teyana Taylor,5269,11/8/2018 0:00,182
Teyana Taylor,5269,11/9/2018 0:00,108
Dawes,287786,8/14/2018 0:00,105
Dawes,287786,8/15/2018 0:00,95
Dawes,287786,8/16/2018 0:00,105
Dawes,287786,8/17/2018 0:00,58
Dawes,287786,8/18/2018 0:00,51
Dawes,287786,8/19/2018 0:00,51
Dawes,287786,8/20/2018 0:00,35
Dawes,287786,8/22/2018 0:00,95
Dawes,287786,8/23/2018 0:00,65
Dawes,287786,8/24/2018 0:00,47
Dawes,287786,8/25/2018 0:00,65
Dawes,287786,8/26/2018 0:00,20
Dawes,287786,8/27/2018 0:00,40
Dawes,287786,8/28/2018 0:00,31
Dawes,287786,8/29/2018 0:00,29
Dawes,287786,8/30/2018 0:00,31
Dawes,287786,8/31/2018 0:00,102
Dawes,287786,9/1/2018 0:00,162
Dawes,287786,9/2/2018 0:00,74
Dawes,287786,9/3/2018 0:00,35
Dawes,287786,9/4/2018 0:00,41
Dawes,287786,9/5/2018 0:00,39
Dawes,287786,9/6/2018 0:00,32
Dawes,287786,9/7/2018 0:00,64
Dawes,287786,9/8/2018 0:00,102
Dawes,287786,9/9/2018 0:00,52
Dawes,287786,9/10/2018 0:00,61
Dawes,287786,9/11/2018 0:00,82
Dawes,287786,9/12/2018 0:00,126
Dawes,287786,9/13/2018 0:00,81
Dawes,287786,9/14/2018 0:00,45
Dawes,287786,9/15/2018 0:00,68
Dawes,287786,9/16/2018 0:00,67
Dawes,287786,9/18/2018 0:00,115
Dawes,287786,9/19/2018 0:00,78
Dawes,287786,9/20/2018 0:00,48
Dawes,287786,9/22/2018 0:00,13
Dawes,287786,9/23/2018 0:00,88
Dawes,287786,9/24/2018 0:00,61
Dawes,287786,9/27/2018 0:00,24
Dawes,287786,9/28/2018 0:00,37
Dawes,287786,9/29/2018 0:00,25
Dawes,287786,9/30/2018 0:00,27
Dawes,287786,10/1/2018 0:00,131
Dawes,287786,10/2/2018 0:00,55
Dawes,287786,10/3/2018 0:00,27
Dawes,287786,10/4/2018 0:00,39
Dawes,287786,10/5/2018 0:00,109
Dawes,287786,10/6/2018 0:00,16
Dawes,287786,10/8/2018 0:00,11
Dawes,287786,10/9/2018 0:00,18
Dawes,287786,10/10/2018 0:00,161
Dawes,287786,10/11/2018 0:00,42
Dawes,287786,10/12/2018 0:00,45
Dawes,287786,10/13/2018 0:00,22
Dawes,287786,10/14/2018 0:00,4
Dawes,287786,10/16/2018 0:00,15
Dawes,287786,10/17/2018 0:00,17
Dawes,287786,10/18/2018 0:00,20
Dawes,287786,10/19/2018 0:00,11
Dawes,287786,10/20/2018 0:00,13
Dawes,287786,10/21/2018 0:00,5
Dawes,287786,10/22/2018 0:00,17
Dawes,287786,10/23/2018 0:00,42
Dawes,287786,10/24/2018 0:00,1
Dawes,287786,10/25/2018 0:00,15
Dawes,287786,10/26/2018 0:00,39
Dawes,287786,10/27/2018 0:00,9
Dawes,287786,10/28/2018 0:00,44
Dawes,287786,10/29/2018 0:00,30
Dawes,287786,10/30/2018 0:00,52
Dawes,287786,10/31/2018 0:00,43
Dawes,287786,11/1/2018 0:00,24
Dawes,287786,11/2/2018 0:00,25
Dawes,287786,11/3/2018 0:00,65
Dawes,287786,11/4/2018 0:00,58
Dawes,287786,11/5/2018 0:00,2
Dawes,287786,11/6/2018 0:00,36
Dawes,287786,11/7/2018 0:00,60
Dawes,287786,11/8/2018 0:00,39
Dawes,287786,11/9/2018 0:00,43
Lil Skies,1301462,8/14/2018 0:00,533
Lil Skies,1301462,8/15/2018 0:00,300
Lil Skies,1301462,8/16/2018 0:00,650
Lil Skies,1301462,8/17/2018 0:00,1175
Lil Skies,1301462,8/18/2018 0:00,425
Lil Skies,1301462,8/19/2018 0:00,1250
Lil Skies,1301462,8/20/2018 0:00,2775
Lil Skies,1301462,8/21/2018 0:00,900
Lil Skies,1301462,8/22/2018 0:00,175
Lil Skies,1301462,8/23/2018 0:00,250
Lil Skies,1301462,8/24/2018 0:00,305
Lil Skies,1301462,8/25/2018 0:00,183
Lil Skies,1301462,8/26/2018 0:00,117
Lil Skies,1301462,8/27/2018 0:00,300
Lil Skies,1301462,8/28/2018 0:00,777
Lil Skies,1301462,8/29/2018 0:00,334
Lil Skies,1301462,8/30/2018 0:00,500
Lil Skies,1301462,8/31/2018 0:00,175
Lil Skies,1301462,9/2/2018 0:00,325
Lil Skies,1301462,9/3/2018 0:00,250
Lil Skies,1301462,9/4/2018 0:00,1150
Lil Skies,1301462,9/5/2018 0:00,1178
Lil Skies,1301462,9/6/2018 0:00,671
Lil Skies,1301462,9/7/2018 0:00,550
Lil Skies,1301462,9/9/2018 0:00,600
Lil Skies,1301462,9/10/2018 0:00,350
Lil Skies,1301462,9/11/2018 0:00,250
Lil Skies,1301462,9/12/2018 0:00,450
Lil Skies,1301462,9/13/2018 0:00,2800
Lil Skies,1301462,9/14/2018 0:00,900
Lil Skies,1301462,9/15/2018 0:00,475
Lil Skies,1301462,9/16/2018 0:00,333
Lil Skies,1301462,9/18/2018 0:00,5350
Lil Skies,1301462,9/19/2018 0:00,2675
Lil Skies,1301462,9/20/2018 0:00,1650
Lil Skies,1301462,9/21/2018 0:00,3000
Lil Skies,1301462,9/22/2018 0:00,2683
Lil Skies,1301462,9/23/2018 0:00,850
Lil Skies,1301462,9/24/2018 0:00,350
Lil Skies,1301462,9/25/2018 0:00,400
Lil Skies,1301462,9/26/2018 0:00,667
Lil Skies,1301462,9/27/2018 0:00,600
Lil Skies,1301462,9/28/2018 0:00,300
Lil Skies,1301462,9/29/2018 0:00,100
Lil Skies,1301462,9/30/2018 0:00,550
Lil Skies,1301462,10/1/2018 0:00,817
Lil Skies,1301462,10/2/2018 0:00,250
Lil Skies,1301462,10/3/2018 0:00,250
Lil Skies,1301462,10/4/2018 0:00,500
Lil Skies,1301462,10/5/2018 0:00,167
Lil Skies,1301462,10/6/2018 0:00,133
Lil Skies,1301462,10/7/2018 0:00,1033
Lil Skies,1301462,10/8/2018 0:00,967
Lil Skies,1301462,10/9/2018 0:00,225
Lil Skies,1301462,10/10/2018 0:00,350
Lil Skies,1301462,10/11/2018 0:00,500
Lil Skies,1301462,10/12/2018 0:00,100
Lil Skies,1301462,10/13/2018 0:00,250
Lil Skies,1301462,10/14/2018 0:00,100
Lil Skies,1301462,10/15/2018 0:00,225
Lil Skies,1301462,10/16/2018 0:00,200
Lil Skies,1301462,10/17/2018 0:00,267
Lil Skies,1301462,10/18/2018 0:00,817
Lil Skies,1301462,10/19/2018 0:00,3008
Lil Skies,1301462,10/20/2018 0:00,425
Lil Skies,1301462,10/21/2018 0:00,275
Lil Skies,1301462,10/22/2018 0:00,300
Lil Skies,1301462,10/23/2018 0:00,200
Lil Skies,1301462,10/24/2018 0:00,600
Lil Skies,1301462,10/25/2018 0:00,225
Lil Skies,1301462,10/26/2018 0:00,800
